6.648484848504989e+19,6.549546790828177e+27,1,1,4,1140825600
6.648484848504989e+19,6.549546790828177e+27,0,2,5,1105660800
6.648484848504989e+19,6.549546790828177e+27,1,1,4,1140825600
6.648484848526778e+19,6.549546790828177e+27,1,1,5,1092268800
6.648484877848991e+19,6.549546790828177e+27,4,5,5,1112054400
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1097539200
6.648484848526778e+19,6.549546790828177e+27,3,3,5,1131062400
6.648484848537489e+19,6.549546790828177e+27,2,2,5,1118793600
6.648484848526778e+19,6.549546790828177e+27,1,2,5,1097366400
6.648484880858853e+19,6.549546790828177e+27,0,0,5,1129334400
6.648484871657569e+19,6.549546790828177e+27,4,4,5,1088121600
6.648484848528467e+19,6.549546790828177e+27,0,0,4,1192492800
6.648484848526778e+19,6.549546790828177e+27,4,5,5,1119398400
6.648484854727184e+19,6.549546790828177e+27,0,0,4,1346803200
6.648484848547068e+19,6.549546790828177e+27,5,5,5,1175472000
6.648484871657569e+19,6.549546790828177e+27,9,14,5,1102377600
6.648484848526778e+19,6.549546790828177e+27,4,8,5,1129334400
6.648484849737768e+19,6.549546790828177e+27,3,3,5,1193616000
6.648485156907385e+19,6.549546790828177e+27,1,3,5,1103414400
6.648484871657569e+19,6.549546790828177e+27,3,4,4,1156464000
6.648484848526778e+19,6.549546790828177e+27,1,1,4,1261958400
6.648484848487482e+19,6.549546790828177e+27,1,1,4,1173398400
5.451485052485357e+19,6.549546790828177e+27,4,4,5,1094428800
6.648484848526778e+19,6.549546790828177e+27,2,2,5,1092355200
6.64848485055749e+19,6.549546790828177e+27,2,3,5,1130025600
6.648484848487482e+19,6.549546790828177e+27,4,7,4,1153267200
6.648484848547068e+19,6.549546790828177e+27,2,2,5,1139011200
6.648484848565575e+19,6.549546790828177e+27,0,2,4,1090022400
6.648484848547068e+19,6.549546790828177e+27,7,7,5,1085961600
6.648484848537489e+19,6.549546790828177e+27,4,6,5,1147392000
6.648484966847057e+19,6.549546790828177e+27,1,1,4,1230681600
6.648484848565575e+19,6.549546790828177e+27,2,4,5,1105920000
6.648484848537489e+19,6.549546790828177e+27,0,0,5,1088121600
6.648484848565575e+19,6.549546790828177e+27,2,4,5,1105920000
6.648484848537489e+19,6.549546790828177e+27,1,1,5,1154736000
6.648484848537489e+19,6.549546790828177e+27,2,3,4,1139097600
5.451485153544854e+19,6.549546790828177e+27,1,2,5,1135209600
6.648484848568454e+19,6.549546790828177e+27,2,4,5,1094428800
6.64848485055749e+19,6.549546790828177e+27,1,2,5,1128988800
6.648484848547068e+19,6.549546790828177e+27,4,6,5,1103155200
6.648484848526778e+19,6.549546790828177e+27,1,2,5,1085529600
6.648484848547068e+19,6.549546790828177e+27,1,3,5,1090540800
6.648484848526778e+19,6.549546790828177e+27,4,4,5,1121731200
6.648484848526778e+19,6.549546790828177e+27,1,1,5,1097020800
5.451485057495658e+19,6.549546790828177e+27,19,30,5,1140825600
6.648484848528467e+19,6.549546790828177e+27,3,15,3,1102723200
6.648484848568454e+19,6.549546790828177e+27,0,1,5,1113868800
6.648484848526778e+19,6.549546790828177e+27,0,1,5,1106524800
6.648484848547068e+19,6.549546790828177e+27,0,2,5,1143849600
6.648484848526778e+19,6.549546790828177e+27,3,3,5,1087516800
6.648484848547068e+19,6.549546790828177e+27,0,2,5,1143849600
6.648484848528467e+19,6.549546790828177e+27,5,6,5,1126051200
6.648484848528467e+19,6.549546790828177e+27,1,1,4,1095379200
6.648484954545071e+19,6.549546790828177e+27,2,2,5,1272067200
6.648484848526778e+19,6.549546790828177e+27,4,4,5,1201478400
6.648484848526778e+19,6.549546790828177e+27,1,1,5,1129593600
6.64848495479797e+19,6.549546790828177e+27,3,3,5,1142035200
6.648484848528467e+19,6.549546790828177e+27,3,5,5,1085529600
6.648484848528467e+19,6.549546790828177e+27,1,4,5,1138752000
6.648484848568454e+19,6.549546790828177e+27,1,4,3,1128643200
6.648484848547069e+19,6.549546790828177e+27,2,2,4,1146268800
6.648484848547069e+19,6.549546790828177e+27,2,2,5,1143331200
6.648484848507869e+19,6.549546790828177e+27,2,4,4,1164153600
6.648484848507869e+19,6.549546790828177e+27,3,3,5,1151280000
6.648485254557571e+19,6.549546790828177e+27,3,3,4,1212969600
6.64848487776489e+19,6.549546790828177e+27,1,1,5,1203552000
5.451485448495048e+19,6.549546790828177e+27,2,4,5,1125360000
6.648484848568952e+19,6.549546790828177e+27,0,2,5,1139356800
5.451485149504854e+19,6.549546790828177e+27,6,8,5,1123545600
6.648484848568454e+19,6.549546790828177e+27,5,6,5,1093996800
6.648484848498885e+19,6.549546790828177e+27,1,1,5,1253577600
6.64848498551878e+19,6.549546790828177e+27,0,0,5,1302825600
6.64848488354688e+19,6.549546790828177e+27,5,5,5,1108944000
6.648484848568454e+19,6.549546790828177e+27,2,2,5,1118102400
6.648484953797588e+19,6.549546790828177e+27,0,0,4,1258329600
6.648484848537681e+19,6.549546790828177e+27,0,0,5,1094774400
6.648484849774877e+19,6.549546790828177e+27,9,14,5,1102377600
6.648484848537682e+19,6.549546790828177e+27,1,2,3,1095379200
6.648484848537682e+19,6.549546790828177e+27,1,2,4,1191628800
6.648484848568454e+19,6.549546790828177e+27,5,10,5,1091404800
6.648484848568454e+19,6.549546790828177e+27,6,8,5,1115424000
6.648484848675074e+19,6.549546790828177e+27,3,6,5,1103587200
6.648484848507869e+19,6.549546790828177e+27,1,2,5,1222387200
6.648484848687378e+19,6.549546790828177e+27,8,15,5,1090195200
6.648484848675074e+19,6.549546790828177e+27,2,3,4,1140739200
6.648484848675074e+19,6.549546790828177e+27,2,3,4,1140739200
6.648484850577877e+19,6.549546790828177e+27,3,5,4,1094083200
6.648484848675074e+19,6.549546790828177e+27,4,4,5,1107820800
6.648484848675074e+19,6.549546790828177e+27,4,4,5,1107820800
6.648484848507869e+19,6.549546790828177e+27,6,9,5,1191456000
6.648484848534956e+19,6.549546790828177e+27,3,4,5,1100563200
6.648484848545667e+19,6.549546790828177e+27,0,0,5,1089331200
6.648484848545667e+19,6.549546790828177e+27,1,5,5,1110067200
5.451485149504949e+19,6.549546790828177e+27,2,5,5,1125014400
6.648484848545667e+19,6.549546790828177e+27,1,2,5,1096848000
6.648484848545667e+19,6.549546790828177e+27,0,0,5,1166832000
6.648484848545667e+19,6.549546790828177e+27,0,0,4,1316995200
6.648484875879055e+19,6.549546790828177e+27,2,2,5,1201996800
6.648484848545667e+19,6.549546790828177e+27,0,0,4,1316995200
6.648484848528255e+19,6.549546790828177e+27,2,2,5,1304294400
6.648484848528255e+19,6.549546790828177e+27,2,2,5,1148515200
6.648484848528255e+19,6.549546790828177e+27,0,0,4,1313452800
6.648484848528255e+19,6.549546790828177e+27,1,1,5,1156636800
6.648484848528255e+19,6.549546790828177e+27,2,2,5,1107734400
6.648484848528255e+19,6.549546790828177e+27,1,2,5,1173916800
6.648484848528255e+19,6.549546790828177e+27,6,6,4,1102809600
6.648484848528255e+19,6.549546790828177e+27,0,0,5,1190937600
6.648484848536549e+19,6.549546790828177e+27,0,0,5,1125360000
6.648484848536549e+19,6.549546790828177e+27,6,23,2,1083110400
6.648484848528255e+19,6.549546790828177e+27,2,2,5,1148515200
6.648484848528255e+19,6.549546790828177e+27,0,0,2,1241395200
6.648484850664953e+19,6.549546790828177e+27,9,14,5,1102377600
6.648484848528255e+19,6.549546790828177e+27,1,3,5,1140480000
6.648484848528255e+19,6.549546790828177e+27,4,4,5,1092009600
6.648484848528255e+19,6.549546790828177e+27,1,1,5,1122854400
6.648484848528255e+19,6.549546790828177e+27,5,5,5,1162512000
6.648484848536587e+19,6.549546790828177e+27,9,11,5,1112400000
6.648484848528255e+19,6.549546790828177e+27,0,0,5,1314144000
6.648484848528255e+19,6.549546790828177e+27,1,1,4,1164931200
6.648484848528255e+19,6.549546790828177e+27,4,6,5,1089244800
6.648484848528255e+19,6.549546790828177e+27,2,4,5,1085443200
6.648484848528255e+19,6.549546790828177e+27,5,5,5,1162512000
6.648484848528255e+19,6.549546790828177e+27,0,1,4,1126656000
6.648484848528255e+19,6.549546790828177e+27,4,5,5,1098921600
6.648484848528255e+19,6.549546790828177e+27,0,1,4,1126656000
6.648484881856779e+19,6.549546790828177e+27,2,3,5,1183075200
6.648484881856779e+19,6.549546790828177e+27,1,2,5,1189036800
6.64848487756885e+19,6.549546790828177e+27,3,4,4,1155427200
6.648484865828871e+19,6.549546790828177e+27,2,2,4,1181001600
6.648484850664954e+19,6.549546790828177e+27,2,2,5,1164153600
6.648484865487667e+19,6.549546790828177e+27,1,1,5,1188864000
6.648484848567053e+19,6.549546790828177e+27,5,10,5,1091404800
6.648484848528255e+19,6.549546790828177e+27,0,1,5,1092960000
6.648484848528255e+19,6.549546790828177e+27,0,0,5,1112054400
6.64848484887785e+19,6.549546790828177e+27,1,2,5,1220486400
6.648484865557275e+19,6.549546790828177e+27,0,0,5,1163808000
6.648484848537682e+19,6.549546790828177e+27,1,1,4,1292198400
6.648484848528255e+19,6.549546790828177e+27,1,1,5,1126915200
6.648484848537682e+19,6.549546790828177e+27,1,2,4,1123200000
6.648484848528351e+19,6.549546790828177e+27,2,5,5,1109376000
6.648484848528351e+19,6.549546790828177e+27,0,0,5,1125705600
6.648485073828989e+19,6.549546790828177e+27,1,3,4,1317340800
6.648485182677482e+19,6.549546790828177e+27,0,0,3,1264377600
6.648484848537874e+19,6.549546790828177e+27,2,2,5,1092614400
6.648484850717688e+19,6.549546790828177e+27,3,4,5,1092355200
6.64848485450498e+19,6.549546790828177e+27,0,0,5,1185926400
6.648484855567176e+19,6.549546790828177e+27,4,5,5,1122336000
6.648484848535187e+19,6.549546790828177e+27,0,0,5,1149033600
6.648484848487367e+19,6.549546790828177e+27,6,7,4,1099872000
6.648484848535187e+19,6.549546790828177e+27,0,2,5,1124928000
6.648484848535187e+19,6.549546790828177e+27,1,3,4,1117584000
6.648484848535187e+19,6.549546790828177e+27,1,2,4,1133395200
6.648484848535187e+19,6.549546790828177e+27,2,2,4,1198368000
6.648484848535187e+19,6.549546790828177e+27,2,5,5,1087603200
6.648484848528256e+19,6.549546790828177e+27,0,1,5,1091059200
6.648484848487367e+19,6.549546790828177e+27,6,7,4,1099872000
6.648484848486868e+19,6.549546790828177e+27,2,3,5,1125187200
6.648484848486868e+19,6.549546790828177e+27,2,3,5,1087776000
6.648484871847484e+19,6.549546790828177e+27,3,3,5,1199923200
6.648484856517091e+19,6.549546790828177e+27,3,3,5,1217808000
6.648484848487367e+19,6.549546790828177e+27,1,1,5,1148256000
6.648484848487367e+19,6.549546790828177e+27,1,3,5,1140480000
6.648484855767381e+19,6.549546790828177e+27,1,3,3,1116892800
6.648484848535187e+19,6.549546790828177e+27,9,9,5,1095724800
6.648484848535187e+19,6.549546790828177e+27,0,0,5,1187913600
6.648484848535187e+19,6.549546790828177e+27,2,3,5,1144281600
6.648484865765157e+19,6.549546790828177e+27,0,0,5,1140393600
6.648484867795678e+19,6.549546790828177e+27,4,4,5,1130889600
6.648484849905453e+19,6.549546790828177e+27,2,2,5,1121558400
6.648484848487367e+19,6.549546790828177e+27,3,3,4,1104278400
6.648484850754949e+19,6.549546790828177e+27,1,1,5,1188086400
6.648484849905453e+19,6.549546790828177e+27,0,0,5,1243209600
6.648484848487367e+19,6.549546790828177e+27,0,0,5,1338076800
6.648484876524854e+19,6.549546790828177e+27,4,6,5,1127520000
6.648484887847555e+19,6.549546790828177e+27,4,5,4,1099699200
6.648484848535187e+19,6.549546790828177e+27,2,5,3,1168646400
6.648484848485179e+19,6.549546790828177e+27,3,5,5,1128988800
6.648484870714873e+19,6.549546790828177e+27,4,6,5,1162080000
6.648484848535187e+19,6.549546790828177e+27,3,3,5,1086220800
6.648484848535187e+19,6.549546790828177e+27,1,1,5,1137369600
6.648484848535187e+19,6.549546790828177e+27,7,11,5,1088380800
6.648484848535187e+19,6.549546790828177e+27,7,8,5,1089417600
6.648484848535187e+19,6.549546790828177e+27,2,2,5,1101254400
6.648484848535187e+19,6.549546790828177e+27,1,2,5,1128729600
6.648484848535187e+19,6.549546790828177e+27,8,11,5,1084665600
6.648484855677673e+19,6.549546790828177e+27,0,0,4,1255478400
6.648484848535187e+19,6.549546790828177e+27,1,1,5,1154736000
6.648484848535187e+19,6.549546790828177e+27,7,7,5,1085097600
6.648485248855382e+19,6.549546790828177e+27,3,4,5,1110499200
6.648484848535187e+19,6.549546790828177e+27,9,12,5,1126483200
6.648484849537853e+19,6.549546790828177e+27,0,1,5,1123891200
6.648484865548579e+19,6.549546790828177e+27,4,6,5,1080172800
5.451485251565751e+19,6.549546790828177e+27,2,2,5,1225670400
6.64848484848537e+19,6.549546790828177e+27,2,3,5,1083974400
6.648484877535449e+19,6.549546790828177e+27,4,4,5,1185321600
6.64848484848537e+19,6.549546790828177e+27,3,4,5,1107302400
6.648484886735582e+19,6.549546790828177e+27,3,10,5,1087516800
6.648484848545456e+19,6.549546790828177e+27,1,7,2,1088553600
6.648484848545456e+19,6.549546790828177e+27,1,7,2,1088553600
6.648484848545456e+19,6.549546790828177e+27,0,1,4,1135555200
6.648484848545456e+19,6.549546790828177e+27,1,7,2,1088553600
6.648484848545456e+19,6.549546790828177e+27,0,1,4,1135555200
6.648484848545456e+19,6.549546790828177e+27,7,17,5,1102723200
6.648484866778575e+19,6.549546790828177e+27,0,0,4,1316131200
6.648484857885266e+19,6.549546790828177e+27,1,1,5,1086393600
6.64848487255809e+19,6.549546790828177e+27,1,2,5,1123286400
5.45148505552555e+19,6.549546790828177e+27,2,3,5,1144627200
6.648484848535187e+19,6.549546790828177e+27,9,9,5,1122595200
6.648484848535187e+19,6.549546790828177e+27,9,9,5,1122595200
6.648484848746851e+19,6.549546790828177e+27,0,1,5,1130371200
6.648484850817952e+19,6.549546790828177e+27,0,0,5,1086393600
6.648484878797388e+19,6.549546790828177e+27,1,1,4,1240358400
6.648484865508688e+19,6.549546790828177e+27,0,1,5,1105056000
6.648485054758778e+19,6.549546790828177e+27,2,3,5,1230681600
6.648484984747168e+19,6.549546790828177e+27,0,1,5,1222646400
6.648484855766978e+19,6.549546790828177e+27,4,7,1,1090627200
6.648484848535378e+19,6.549546790828177e+27,1,3,4,1142467200
5.451484957515251e+19,6.549546790828177e+27,1,2,3,1274054400
6.648484848846578e+19,6.549546790828177e+27,3,4,5,1087516800
6.648484848846578e+19,6.549546790828177e+27,3,4,5,1087516800
6.648484849686783e+19,6.549546790828177e+27,3,3,5,1086393600
6.648485056795786e+19,6.549546790828177e+27,0,4,5,1121126400
6.648484886787778e+19,6.549546790828177e+27,0,0,5,1317168000
6.648485056795786e+19,6.549546790828177e+27,5,5,5,1167868800
6.648484848528487e+19,6.549546790828177e+27,2,2,5,1108339200
6.648484848528487e+19,6.549546790828177e+27,3,3,5,1080691200
6.648484848528487e+19,6.549546790828177e+27,1,1,5,1097020800
6.648484848528487e+19,6.549546790828177e+27,1,3,4,1118880000
6.648484848528487e+19,6.549546790828177e+27,0,0,4,1120435200
6.648484848528487e+19,6.549546790828177e+27,1,3,5,1103846400
6.648484848528487e+19,6.549546790828177e+27,1,2,5,1083542400
6.648484848528487e+19,6.549546790828177e+27,4,5,5,1153440000
6.648484848528487e+19,6.549546790828177e+27,2,2,5,1098316800
6.648484848528487e+19,6.549546790828177e+27,1,2,5,1118361600
6.648484848528487e+19,6.549546790828177e+27,3,3,5,1153526400
6.648484850716882e+19,6.549546790828177e+27,7,17,5,1102723200
6.648485266655649e+19,6.549546790828177e+27,4,6,5,1162080000
6.648485680749069e+19,6.549546790828177e+27,2,3,5,1089417600
6.648485171525556e+19,6.549546790828177e+27,3,4,4,1102377600
6.648484848547684e+19,6.549546790828177e+27,0,0,5,1197590400
6.648484848485467e+19,6.549546790828177e+27,2,2,5,1103155200
6.648484874898754e+19,6.549546790828177e+27,3,6,5,1126483200
6.648484878798674e+19,6.549546790828177e+27,1,2,5,1170115200
6.648484848485467e+19,6.549546790828177e+27,3,4,5,1089504000
6.648484850767485e+19,6.549546790828177e+27,3,4,4,1089244800
6.648484865487053e+19,6.549546790828177e+27,3,5,5,1154476800
6.648484888775565e+19,6.549546790828177e+27,3,6,5,1171238400
6.648484850767485e+19,6.549546790828177e+27,0,0,3,1264377600
6.648484874705384e+19,6.549546790828177e+27,3,4,4,1102377600
6.648484848535475e+19,6.549546790828177e+27,4,6,4,1140998400
6.64848485573705e+19,6.549546790828177e+27,3,5,5,1108944000
6.648484956775757e+19,6.549546790828177e+27,5,5,5,1101772800
6.648485175716674e+19,6.549546790828177e+27,1,2,4,1310083200
6.648484848675689e+19,6.549546790828177e+27,1,1,5,1167091200
6.648484857885553e+19,6.549546790828177e+27,1,2,4,1301270400
5.451485253505355e+19,6.549546790828177e+27,2,5,5,1130457600
6.648484956657274e+19,6.549546790828177e+27,2,3,5,1087776000
6.648484956657274e+19,6.549546790828177e+27,1,3,5,1126569600
6.64848488972667e+19,6.549546790828177e+27,0,0,4,1177286400
6.648484879867666e+19,6.549546790828177e+27,4,8,5,1187136000
6.648484857885553e+19,6.549546790828177e+27,7,7,5,1174521600
6.648484888578587e+19,6.549546790828177e+27,1,3,5,1103414400
5.451485048525255e+19,6.549546790828177e+27,0,0,5,1341705600
6.648484877847072e+19,6.549546790828177e+27,17,20,5,1145491200
6.648484870835373e+19,6.549546790828177e+27,5,6,5,1092268800
6.648484952764879e+19,6.549546790828177e+27,1,3,5,1103846400
6.648484878858166e+19,6.549546790828177e+27,0,1,5,1177891200
6.648484867545389e+19,6.549546790828177e+27,0,2,1,1122249600
6.648484870805656e+19,6.549546790828177e+27,2,3,4,1113350400
6.64848486754539e+19,6.549546790828177e+27,0,2,5,1139356800
5.451485053574852e+19,6.549546790828177e+27,0,0,5,1102809600
6.64848488083578e+19,6.549546790828177e+27,2,3,5,1100908800
6.648484875884874e+19,6.549546790828177e+27,0,1,5,1220832000
6.648484857756551e+19,6.549546790828177e+27,1,1,5,1146700800
6.64848484865509e+19,6.549546790828177e+27,6,6,5,1154908800
6.64848484865509e+19,6.549546790828177e+27,6,6,5,1154908800
6.64848484865509e+19,6.549546790828177e+27,2,5,4,1169251200
6.648484848528276e+19,6.549546790828177e+27,3,4,5,1101600000
6.648484848528276e+19,6.549546790828177e+27,2,5,5,1109376000
4.855565150495551e+19,6.549546790828177e+27,1,3,4,1223337600
6.648484848578879e+19,6.549546790828177e+27,1,2,4,1103414400
6.648484848528276e+19,6.549546790828177e+27,2,4,4,1126483200
6.648484848528276e+19,6.549546790828177e+27,2,2,5,1233100800
6.64848508977579e+19,6.549546790828177e+27,0,0,4,1312156800
6.648484875817051e+19,6.549546790828177e+27,2,2,4,1096156800
6.648484848526778e+19,6.549546790828177e+27,1,4,5,1083369600
6.648484848526778e+19,6.549546790828177e+27,3,6,5,1091232000
6.648484848526778e+19,6.549546790828177e+27,4,4,5,1133827200
6.648484848526778e+19,6.549546790828177e+27,1,3,4,1147824000
6.648484848526778e+19,6.549546790828177e+27,3,5,5,1182124800
6.648484854517766e+19,6.549546790828177e+27,1,2,5,1124496000
6.648484848578879e+19,6.549546790828177e+27,1,2,4,1103414400
6.648484848526778e+19,6.549546790828177e+27,0,1,5,1130371200
6.648484848578879e+19,6.549546790828177e+27,0,0,5,1250726400
6.64848497969855e+19,6.549546790828177e+27,0,2,5,1121472000
6.648484848526778e+19,6.549546790828177e+27,4,7,5,1121990400
6.648484848526778e+19,6.549546790828177e+27,3,4,5,1093910400
6.648484848526778e+19,6.549546790828177e+27,4,4,5,1109548800
5.451485252494951e+19,6.549546790828177e+27,1,2,5,1151798400
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1111536000
6.648484848526778e+19,6.549546790828177e+27,15,16,5,1120780800
6.648484848526778e+19,6.549546790828177e+27,3,4,5,1130976000
6.64848484865678e+19,6.549546790828177e+27,1,2,4,1087171200
6.648484848526778e+19,6.549546790828177e+27,4,6,5,1103155200
6.648484848526778e+19,6.549546790828177e+27,1,1,5,1086220800
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1282780800
6.648484848528372e+19,6.549546790828177e+27,1,1,5,1113868800
6.648484848528372e+19,6.549546790828177e+27,0,0,3,1183680000
6.648485056807381e+19,6.549546790828177e+27,2,2,4,1185321600
6.648484848528372e+19,6.549546790828177e+27,1,1,4,1258502400
6.648484848528372e+19,6.549546790828177e+27,3,3,5,1087344000
6.648484980575171e+19,6.549546790828177e+27,4,5,5,1093478400
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1086393600
6.648484848526778e+19,6.549546790828177e+27,3,4,4,1155427200
6.648484854726685e+19,6.549546790828177e+27,1,2,5,1117756800
5.451485255575554e+19,6.549546790828177e+27,1,2,4,1090454400
6.648484848526778e+19,6.549546790828177e+27,1,2,5,1101859200
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1318204800
6.648484848526778e+19,6.549546790828177e+27,1,5,5,1149724800
6.648484848526778e+19,6.549546790828177e+27,5,6,5,1101945600
6.648484848526778e+19,6.549546790828177e+27,3,8,5,1117929600
6.648484854537653e+19,6.549546790828177e+27,0,1,4,1144022400
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1149033600
6.648484954568049e+19,6.549546790828177e+27,4,5,5,1153440000
6.648484848526778e+19,6.549546790828177e+27,8,8,5,1101513600
6.648484848526778e+19,6.549546790828177e+27,0,2,5,1087776000
6.648484855796771e+19,6.549546790828177e+27,1,2,5,1146268800
6.648484865826953e+19,6.549546790828177e+27,3,5,5,1088899200
6.648484848526778e+19,6.549546790828177e+27,1,1,4,1230681600
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1131321600
6.648484848526778e+19,6.549546790828177e+27,2,4,5,1086739200
6.648484848526778e+19,6.549546790828177e+27,9,10,5,1122249600
6.648484848526778e+19,6.549546790828177e+27,3,5,5,1133913600
6.648484848526778e+19,6.549546790828177e+27,4,4,5,1090627200
6.648484848526778e+19,6.549546790828177e+27,0,0,5,1131235200
6.648484848526778e+19,6.549546790828177e+27,2,2,5,1140912000
6.648484848526778e+19,6.549546790828177e+27,1,7,4,1091923200
6.648484848547473e+19,6.549546790828177e+27,2,3,5,1144281600
6.648484848526779e+19,6.549546790828177e+27,4,4,5,1314748800
6.648484848526779e+19,6.549546790828177e+27,1,4,4,1122854400
6.648484848526779e+19,6.549546790828177e+27,4,6,5,1083888000
6.648484848526779e+19,6.549546790828177e+27,2,3,5,1107561600
6.648485271696589e+19,6.549546790828177e+27,0,0,4,1272585600
6.648485271696589e+19,6.549546790828177e+27,1,4,5,1085529600
6.648484848526779e+19,6.549546790828177e+27,1,1,5,1121385600
6.648484848526779e+19,6.549546790828177e+27,2,2,4,1262217600
6.648484848526779e+19,6.549546790828177e+27,3,4,5,1093910400
